uid, format_version, puid, format, mimetype, size, creating_application_name, lastmodified, created, checksum_md5, lastmodified_fs, original, wellformed, valid, byteorder, title, charset, author, compression_scheme, pagecount, markupbasis, is_tagged, image_width, has_outline, markupBasisVersion, has_annotations, image_height, is_rightsmanaged, is_protected, has_forms, colorspace, YCbCrSubSampling, sampling_frequency_unit, sampling_frequency_x, sampling_frequency_y, bitspersample, samplesperpixel, lightsource, referenceBlackWhite, orientation, scanner_softwarename, linebreak, icc_profile_name, icc_profile_version, message, bit_depth, samplerate, channels, audio_dataencoding, offset, language, wordcount, charactercount, tablecount, graphicsCount, 
http://demo.roda-community.org/roda-core/get/roda:24/F10, CONFLICT, fmt/10, Tagged Image File Format, image/tiff, 3936613, ImageMagick 6.4.5 2009-01-22 Q16 OpenMP http://www.imagemagick.org, Mon Jul 02 11:00:12 CEST 2012, , a7db095f59de87ca4f8d265c2153f3bb, Mon Jul 02 11:00:12 CEST 2012, false, true, true, little endian, , , , Uncompressed, , , , 1280, , , , 1024, , , , RGB, , no absolute unit of measurement, 100.0, 100.0, 8 8 8, 3, , 0.0 255.0 0.0 255.0 0.0 255.0, normal*, ImageMagick 6.4.5 2009-01-22 Q16 OpenMP http://www.imagemagick.org, , , , , , , , , , , , , , , 
http://demo.roda-community.org/roda-core/get/roda:24/F1, CONFLICT, fmt/10, Tagged Image File Format, image/tiff, 3936613, ImageMagick 6.4.5 2009-01-22 Q16 OpenMP http://www.imagemagick.org, Mon Jul 02 11:00:07 CEST 2012, , 875028cc832e6fb8bef7c3171c92669a, Mon Jul 02 11:00:07 CEST 2012, false, true, true, little endian, , , , Uncompressed, , , , 1280, , , , 1024, , , , RGB, , no absolute unit of measurement, 100.0, 100.0, 8 8 8, 3, , 0.0 255.0 0.0 255.0 0.0 255.0, normal*, ImageMagick 6.4.5 2009-01-22 Q16 OpenMP http://www.imagemagick.org, , , , , , , , , , , , , , , 
http://demo.roda-community.org/roda-core/get/roda:24/F12, CONFLICT, fmt/10, Tagged Image File Format, image/tiff, 3936613, ImageMagick 6.4.5 2009-01-22 Q16 OpenMP http://www.imagemagick.org, Mon Jul 02 11:00:24 CEST 2012, , 45fec455bd9f28561223ecd28b206fb1, Mon Jul 02 11:00:24 CEST 2012, false, true, true, little endian, , , , Uncompressed, , , , 1280, , , , 1024, , , , RGB, , no absolute unit of measurement, 100.0, 100.0, 8 8 8, 3, , 0.0 255.0 0.0 255.0 0.0 255.0, normal*, ImageMagick 6.4.5 2009-01-22 Q16 OpenMP http://www.imagemagick.org, , , , , , , , , , , , , , , 
http://demo.roda-community.org/roda-core/get/roda:24/F11, CONFLICT, fmt/10, Tagged Image File Format, image/tiff, 3936613, ImageMagick 6.4.5 2009-01-22 Q16 OpenMP http://www.imagemagick.org, Mon Jul 02 11:00:18 CEST 2012, , f921af451c8580d6bc3dda4470a09052, Mon Jul 02 11:00:18 CEST 2012, false, true, true, little endian, , , , Uncompressed, , , , 1280, , , , 1024, , , , RGB, , no absolute unit of measurement, 100.0, 100.0, 8 8 8, 3, , 0.0 255.0 0.0 255.0 0.0 255.0, normal*, ImageMagick 6.4.5 2009-01-22 Q16 OpenMP http://www.imagemagick.org, , , , , , , , , , , , , , , 
http://demo.roda-community.org/roda-core/get/roda:24/F14, CONFLICT, fmt/10, Tagged Image File Format, image/tiff, 3936613, ImageMagick 6.4.5 2009-01-22 Q16 OpenMP http://www.imagemagick.org, Mon Jul 02 11:00:34 CEST 2012, , fb8b13b82c4a004df6df13f915d99604, Mon Jul 02 11:00:34 CEST 2012, false, true, true, little endian, , , , Uncompressed, , , , 1280, , , , 1024, , , , RGB, , no absolute unit of measurement, 100.0, 100.0, 8 8 8, 3, , 0.0 255.0 0.0 255.0 0.0 255.0, normal*, ImageMagick 6.4.5 2009-01-22 Q16 OpenMP http://www.imagemagick.org, , , , , , , , , , , , , , , 
http://demo.roda-community.org/roda-core/get/roda:235/F0, 1.0, fmt/101, Extensible Markup Language, text/xml, 529, , Mon Jul 02 11:03:37 CEST 2012, , 5b4882ae77d979e5bf4e9155406f9bc8, Mon Jul 02 11:03:37 CEST 2012, false, true, true, , , UTF-8, , , , XML, , , , 1.0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
http://demo.roda-community.org/roda-core/get/roda:24/F13, CONFLICT, fmt/10, Tagged Image File Format, image/tiff, 3936613, ImageMagick 6.4.5 2009-01-22 Q16 OpenMP http://www.imagemagick.org, Mon Jul 02 11:00:29 CEST 2012, , ca4ebaa445c6b2d05d5e713d2a5c9524, Mon Jul 02 11:00:29 CEST 2012, false, true, true, little endian, , , , Uncompressed, , , , 1280, , , , 1024, , , , RGB, , no absolute unit of measurement, 100.0, 100.0, 8 8 8, 3, , 0.0 255.0 0.0 255.0 0.0 255.0, normal*, ImageMagick 6.4.5 2009-01-22 Q16 OpenMP http://www.imagemagick.org, , , , , , , , , , , , , , , 
http://demo.roda-community.org/roda-core/get/roda:24/F17, CONFLICT, fmt/10, Tagged Image File Format, image/tiff, 2362725, ImageMagick 6.4.5 2009-01-22 Q16 OpenMP http://www.imagemagick.org, Mon Jul 02 11:00:50 CEST 2012, , 22924b03ed5dfbbf0ac0bb77baf12c15, Mon Jul 02 11:00:50 CEST 2012, false, true, true, little endian, , , , Uncompressed, , , , 1024, , , , 768, , , , RGB, , no absolute unit of measurement, 100.0, 100.0, 8 8 8, 3, , 0.0 255.0 0.0 255.0 0.0 255.0, normal*, ImageMagick 6.4.5 2009-01-22 Q16 OpenMP http://www.imagemagick.org, , , , , , , , , , , , , , , 
http://demo.roda-community.org/roda-core/get/roda:24/F18, CONFLICT, fmt/10, Tagged Image File Format, image/tiff, 3936613, ImageMagick 6.4.5 2009-01-22 Q16 OpenMP http://www.imagemagick.org, Mon Jul 02 11:00:58 CEST 2012, , 4cbc15769fff41800cbf8cb02c46da31, Mon Jul 02 11:00:58 CEST 2012, false, true, true, little endian, , , , Uncompressed, , , , 1280, , , , 1024, , , , RGB, , no absolute unit of measurement, 100.0, 100.0, 8 8 8, 3, , 0.0 255.0 0.0 255.0 0.0 255.0, normal*, ImageMagick 6.4.5 2009-01-22 Q16 OpenMP http://www.imagemagick.org, , , , , , , , , , , , , , , 
http://demo.roda-community.org/roda-core/get/roda:24/F19, CONFLICT, fmt/10, Tagged Image File Format, image/tiff, 2362725, ImageMagick 6.4.5 2009-01-22 Q16 OpenMP http://www.imagemagick.org, Mon Jul 02 11:01:03 CEST 2012, , 699532f6db0a1e6420acb084df28a32e, Mon Jul 02 11:01:03 CEST 2012, false, true, true, little endian, , , , Uncompressed, , , , 1024, , , , 768, , , , RGB, , no absolute unit of measurement, 100.0, 100.0, 8 8 8, 3, , 0.0 255.0 0.0 255.0 0.0 255.0, normal*, ImageMagick 6.4.5 2009-01-22 Q16 OpenMP http://www.imagemagick.org, , , , , , , , , , , , , , , 
http://demo.roda-community.org/roda-core/get/roda:24/F15, CONFLICT, fmt/10, Tagged Image File Format, image/tiff, 2362725, ImageMagick 6.4.5 2009-01-22 Q16 OpenMP http://www.imagemagick.org, Mon Jul 02 11:00:39 CEST 2012, , ad0de5f2c7eaee5ae44626e584443f8f, Mon Jul 02 11:00:39 CEST 2012, false, true, true, little endian, , , , Uncompressed, , , , 1024, , , , 768, , , , RGB, , no absolute unit of measurement, 100.0, 100.0, 8 8 8, 3, , 0.0 255.0 0.0 255.0 0.0 255.0, normal*, ImageMagick 6.4.5 2009-01-22 Q16 OpenMP http://www.imagemagick.org, , , , , , , , , , , , , , , 
http://demo.roda-community.org/roda-core/get/roda:24/F16, CONFLICT, fmt/10, Tagged Image File Format, image/tiff, 2362725, ImageMagick 6.4.5 2009-01-22 Q16 OpenMP http://www.imagemagick.org, Mon Jul 02 11:00:44 CEST 2012, , ce5a498f3aad84e0b67a93412518c202, Mon Jul 02 11:00:44 CEST 2012, false, true, true, little endian, , , , Uncompressed, , , , 1024, , , , 768, , , , RGB, , no absolute unit of measurement, 100.0, 100.0, 8 8 8, 3, , 0.0 255.0 0.0 255.0 0.0 255.0, normal*, ImageMagick 6.4.5 2009-01-22 Q16 OpenMP http://www.imagemagick.org, , , , , , , , , , , , , , , 
http://demo.roda-community.org/roda-core/get/roda:24/F21, CONFLICT, fmt/10, Tagged Image File Format, image/tiff, 2362725, ImageMagick 6.4.5 2009-01-22 Q16 OpenMP http://www.imagemagick.org, Mon Jul 02 11:01:17 CEST 2012, , 707a9ca2f9ce8d7a3f89b620b89e7381, Mon Jul 02 11:01:17 CEST 2012, false, true, true, little endian, , , , Uncompressed, , , , 1024, , , , 768, , , , RGB, , no absolute unit of measurement, 100.0, 100.0, 8 8 8, 3, , 0.0 255.0 0.0 255.0 0.0 255.0, normal*, ImageMagick 6.4.5 2009-01-22 Q16 OpenMP http://www.imagemagick.org, , , , , , , , , , , , , , , 
http://demo.roda-community.org/roda-core/get/roda:24/F20, CONFLICT, fmt/10, Tagged Image File Format, image/tiff, 2362725, ImageMagick 6.4.5 2009-01-22 Q16 OpenMP http://www.imagemagick.org, Mon Jul 02 11:01:12 CEST 2012, , 8f5e61eb1ab44706c3e808d60429060a, Mon Jul 02 11:01:12 CEST 2012, false, true, true, little endian, , , , Uncompressed, , , , 1024, , , , 768, , , , RGB, , no absolute unit of measurement, 100.0, 100.0, 8 8 8, 3, , 0.0 255.0 0.0 255.0 0.0 255.0, normal*, ImageMagick 6.4.5 2009-01-22 Q16 OpenMP http://www.imagemagick.org, , , , , , , , , , , , , , , 
http://demo.roda-community.org/roda-core/get/roda:24/F22, CONFLICT, fmt/10, Tagged Image File Format, image/tiff, 2362725, ImageMagick 6.4.5 2009-01-22 Q16 OpenMP http://www.imagemagick.org, Mon Jul 02 11:01:21 CEST 2012, , 03701d43f97561b795faf590a153804b, Mon Jul 02 11:01:21 CEST 2012, false, true, true, little endian, , , , Uncompressed, , , , 1024, , , , 768, , , , RGB, , no absolute unit of measurement, 100.0, 100.0, 8 8 8, 3, , 0.0 255.0 0.0 255.0 0.0 255.0, normal*, ImageMagick 6.4.5 2009-01-22 Q16 OpenMP http://www.imagemagick.org, , , , , , , , , , , , , , , 
http://demo.roda-community.org/roda-core/get/roda:24/F24, CONFLICT, fmt/10, Tagged Image File Format, image/tiff, 2362725, ImageMagick 6.4.5 2009-01-22 Q16 OpenMP http://www.imagemagick.org, Mon Jul 02 11:01:30 CEST 2012, , 4bdfc34b8933ae91c7c745afd40e7abe, Mon Jul 02 11:01:30 CEST 2012, false, true, true, little endian, , , , Uncompressed, , , , 1024, , , , 768, , , , RGB, , no absolute unit of measurement, 100.0, 100.0, 8 8 8, 3, , 0.0 255.0 0.0 255.0 0.0 255.0, normal*, ImageMagick 6.4.5 2009-01-22 Q16 OpenMP http://www.imagemagick.org, , , , , , , , , , , , , , , 
http://demo.roda-community.org/roda-core/get/roda:24/F2, CONFLICT, fmt/10, Tagged Image File Format, image/tiff, 3936613, ImageMagick 6.4.5 2009-01-22 Q16 OpenMP http://www.imagemagick.org, Mon Jul 02 11:01:08 CEST 2012, , de8bc364f9240a68ea62b660bf97c6ba, Mon Jul 02 11:01:08 CEST 2012, false, true, true, little endian, , , , Uncompressed, , , , 1280, , , , 1024, , , , RGB, , no absolute unit of measurement, 100.0, 100.0, 8 8 8, 3, , 0.0 255.0 0.0 255.0 0.0 255.0, normal*, ImageMagick 6.4.5 2009-01-22 Q16 OpenMP http://www.imagemagick.org, , , , , , , , , , , , , , , 
http://demo.roda-community.org/roda-core/get/roda:24/F26, CONFLICT, fmt/10, Tagged Image File Format, image/tiff, 2362725, ImageMagick 6.4.5 2009-01-22 Q16 OpenMP http://www.imagemagick.org, Mon Jul 02 11:01:39 CEST 2012, , 9cfe7017a62d796a4af90c154b66196f, Mon Jul 02 11:01:39 CEST 2012, false, true, true, little endian, , , , Uncompressed, , , , 1024, , , , 768, , , , RGB, , no absolute unit of measurement, 100.0, 100.0, 8 8 8, 3, , 0.0 255.0 0.0 255.0 0.0 255.0, normal*, ImageMagick 6.4.5 2009-01-22 Q16 OpenMP http://www.imagemagick.org, , , , , , , , , , , , , , , 
http://demo.roda-community.org/roda-core/get/roda:24/F23, CONFLICT, fmt/10, Tagged Image File Format, image/tiff, 2362725, ImageMagick 6.4.5 2009-01-22 Q16 OpenMP http://www.imagemagick.org, Mon Jul 02 11:01:26 CEST 2012, , aa71a5e342a3491dde4bd9aa25f630e3, Mon Jul 02 11:01:26 CEST 2012, false, true, true, little endian, , , , Uncompressed, , , , 1024, , , , 768, , , , RGB, , no absolute unit of measurement, 100.0, 100.0, 8 8 8, 3, , 0.0 255.0 0.0 255.0 0.0 255.0, normal*, ImageMagick 6.4.5 2009-01-22 Q16 OpenMP http://www.imagemagick.org, , , , , , , , , , , , , , , 
http://demo.roda-community.org/roda-core/get/roda:24/F25, CONFLICT, fmt/10, Tagged Image File Format, image/tiff, 1441957, ImageMagick 6.4.5 2009-01-22 Q16 OpenMP http://www.imagemagick.org, Mon Jul 02 11:01:34 CEST 2012, , 9cca1f83cfd17b8f9d56b29776309eb1, Mon Jul 02 11:01:34 CEST 2012, false, true, true, little endian, , , , Uncompressed, , , , 800, , , , 600, , , , RGB, , no absolute unit of measurement, 100.0, 100.0, 8 8 8, 3, , 0.0 255.0 0.0 255.0 0.0 255.0, normal*, ImageMagick 6.4.5 2009-01-22 Q16 OpenMP http://www.imagemagick.org, , , , , , , , , , , , , , , 
http://demo.roda-community.org/roda-core/get/roda:24/F27, CONFLICT, fmt/10, Tagged Image File Format, image/tiff, 2362725, ImageMagick 6.4.5 2009-01-22 Q16 OpenMP http://www.imagemagick.org, Mon Jul 02 11:01:44 CEST 2012, , be3688da48bec0cb1a4c28ce3fdda68f, Mon Jul 02 11:01:44 CEST 2012, false, true, true, little endian, , , , Uncompressed, , , , 1024, , , , 768, , , , RGB, , no absolute unit of measurement, 100.0, 100.0, 8 8 8, 3, , 0.0 255.0 0.0 255.0 0.0 255.0, normal*, ImageMagick 6.4.5 2009-01-22 Q16 OpenMP http://www.imagemagick.org, , , , , , , , , , , , , , , 
http://demo.roda-community.org/roda-core/get/roda:24/F29, CONFLICT, fmt/10, Tagged Image File Format, image/tiff, 3936613, ImageMagick 6.4.5 2009-01-22 Q16 OpenMP http://www.imagemagick.org, Mon Jul 02 11:01:58 CEST 2012, , f3df8f91d1641744cfe7d79dc27e3276, Mon Jul 02 11:01:58 CEST 2012, false, true, true, little endian, , , , Uncompressed, , , , 1280, , , , 1024, , , , RGB, , no absolute unit of measurement, 100.0, 100.0, 8 8 8, 3, , 0.0 255.0 0.0 255.0 0.0 255.0, normal*, ImageMagick 6.4.5 2009-01-22 Q16 OpenMP http://www.imagemagick.org, , , , , , , , , , , , , , , 
http://demo.roda-community.org/roda-core/get/roda:24/F28, CONFLICT, fmt/10, Tagged Image File Format, image/tiff, 3936613, ImageMagick 6.4.5 2009-01-22 Q16 OpenMP http://www.imagemagick.org, Mon Jul 02 11:01:51 CEST 2012, , fef1bf0b588f3da4550fb472033efa13, Mon Jul 02 11:01:51 CEST 2012, false, true, true, little endian, , , , Uncompressed, , , , 1280, , , , 1024, , , , RGB, , no absolute unit of measurement, 100.0, 100.0, 8 8 8, 3, , 0.0 255.0 0.0 255.0 0.0 255.0, normal*, ImageMagick 6.4.5 2009-01-22 Q16 OpenMP http://www.imagemagick.org, , , , , , , , , , , , , , , 
http://demo.roda-community.org/roda-core/get/roda:24/F30, CONFLICT, fmt/10, Tagged Image File Format, image/tiff, 3939654, ImageMagick 6.4.5 2009-01-22 Q16 OpenMP http://www.imagemagick.org, Mon Jul 02 11:02:09 CEST 2012, , 54229ec45c4f38cef98031a9985f08bd, Mon Jul 02 11:02:09 CEST 2012, false, true, true, little endian, , , , Uncompressed, , , , 1280, , , , 1024, , , , RGB, , no absolute unit of measurement, 100.0, 100.0, 8 8 8, 3, , 0.0 255.0 0.0 255.0 0.0 255.0, normal*, ImageMagick 6.4.5 2009-01-22 Q16 OpenMP http://www.imagemagick.org, , , , , , , , , , , , , , , 
http://demo.roda-community.org/roda-core/get/roda:24/F32, CONFLICT, fmt/10, Tagged Image File Format, image/tiff, 3936613, ImageMagick 6.4.5 2009-01-22 Q16 OpenMP http://www.imagemagick.org, Mon Jul 02 11:02:20 CEST 2012, , d1bee2baf5250fc24234c7cf850107df, Mon Jul 02 11:02:20 CEST 2012, false, true, true, little endian, , , , Uncompressed, , , , 1280, , , , 1024, , , , RGB, , no absolute unit of measurement, 100.0, 100.0, 8 8 8, 3, , 0.0 255.0 0.0 255.0 0.0 255.0, normal*, ImageMagick 6.4.5 2009-01-22 Q16 OpenMP http://www.imagemagick.org, , , , , , , , , , , , , , , 
http://demo.roda-community.org/roda-core/get/roda:24/F31, CONFLICT, fmt/10, Tagged Image File Format, image/tiff, 3939654, ImageMagick 6.4.5 2009-01-22 Q16 OpenMP http://www.imagemagick.org, Mon Jul 02 11:02:15 CEST 2012, , ef5bc24730cbc853628a69b5c3066123, Mon Jul 02 11:02:15 CEST 2012, false, true, true, little endian, , , , Uncompressed, , , , 1280, , , , 1024, , , , RGB, , no absolute unit of measurement, 100.0, 100.0, 8 8 8, 3, , 0.0 255.0 0.0 255.0 0.0 255.0, normal*, ImageMagick 6.4.5 2009-01-22 Q16 OpenMP http://www.imagemagick.org, , , , , , , , , , , , , , , 
http://demo.roda-community.org/roda-core/get/roda:24/F33, CONFLICT, fmt/10, Tagged Image File Format, image/tiff, 3936613, ImageMagick 6.4.5 2009-01-22 Q16 OpenMP http://www.imagemagick.org, Mon Jul 02 11:02:25 CEST 2012, , 2e324ce6311154380d5cde5d1fc93f46, Mon Jul 02 11:02:25 CEST 2012, false, true, true, little endian, , , , Uncompressed, , , , 1280, , , , 1024, , , , RGB, , no absolute unit of measurement, 100.0, 100.0, 8 8 8, 3, , 0.0 255.0 0.0 255.0 0.0 255.0, normal*, ImageMagick 6.4.5 2009-01-22 Q16 OpenMP http://www.imagemagick.org, , , , , , , , , , , , , , , 
http://demo.roda-community.org/roda-core/get/roda:24/F34, CONFLICT, fmt/10, Tagged Image File Format, image/tiff, 3936613, ImageMagick 6.4.5 2009-01-22 Q16 OpenMP http://www.imagemagick.org, Mon Jul 02 11:02:29 CEST 2012, , 00ab3d73ca3b7d9fbff205bc86a2efe1, Mon Jul 02 11:02:29 CEST 2012, false, true, true, little endian, , , , Uncompressed, , , , 1280, , , , 1024, , , , RGB, , no absolute unit of measurement, 100.0, 100.0, 8 8 8, 3, , 0.0 255.0 0.0 255.0 0.0 255.0, normal*, ImageMagick 6.4.5 2009-01-22 Q16 OpenMP http://www.imagemagick.org, , , , , , , , , , , , , , , 
http://demo.roda-community.org/roda-core/get/roda:24/F3, CONFLICT, fmt/10, Tagged Image File Format, image/tiff, 3936613, ImageMagick 6.4.5 2009-01-22 Q16 OpenMP http://www.imagemagick.org, Mon Jul 02 11:02:04 CEST 2012, , ac06b55c11ea4527bb76464afc64eb01, Mon Jul 02 11:02:04 CEST 2012, false, true, true, little endian, , , , Uncompressed, , , , 1280, , , , 1024, , , , RGB, , no absolute unit of measurement, 100.0, 100.0, 8 8 8, 3, , 0.0 255.0 0.0 255.0 0.0 255.0, normal*, ImageMagick 6.4.5 2009-01-22 Q16 OpenMP http://www.imagemagick.org, , , , , , , , , , , , , , , 
http://demo.roda-community.org/roda-core/get/roda:24/F36, CONFLICT, fmt/10, Tagged Image File Format, image/tiff, 3936613, ImageMagick 6.4.5 2009-01-22 Q16 OpenMP http://www.imagemagick.org, Mon Jul 02 11:02:41 CEST 2012, , bb3455176108b326cc5379232517d24a, Mon Jul 02 11:02:41 CEST 2012, false, true, true, little endian, , , , Uncompressed, , , , 1280, , , , 1024, , , , RGB, , no absolute unit of measurement, 100.0, 100.0, 8 8 8, 3, , 0.0 255.0 0.0 255.0 0.0 255.0, normal*, ImageMagick 6.4.5 2009-01-22 Q16 OpenMP http://www.imagemagick.org, , , , , , , , , , , , , , , 
http://demo.roda-community.org/roda-core/get/roda:24/F35, CONFLICT, fmt/10, Tagged Image File Format, image/tiff, 3936613, ImageMagick 6.4.5 2009-01-22 Q16 OpenMP http://www.imagemagick.org, Mon Jul 02 11:02:34 CEST 2012, , 1418067d9c4f459d1867af56cd228a2b, Mon Jul 02 11:02:34 CEST 2012, false, true, true, little endian, , , , Uncompressed, , , , 1280, , , , 1024, , , , RGB, , no absolute unit of measurement, 100.0, 100.0, 8 8 8, 3, , 0.0 255.0 0.0 255.0 0.0 255.0, normal*, ImageMagick 6.4.5 2009-01-22 Q16 OpenMP http://www.imagemagick.org, , , , , , , , , , , , , , , 
http://demo.roda-community.org/roda-core/get/roda:24/F37, CONFLICT, fmt/10, Tagged Image File Format, image/tiff, 3936613, ImageMagick 6.4.5 2009-01-22 Q16 OpenMP http://www.imagemagick.org, Mon Jul 02 11:02:48 CEST 2012, , 51a3b3b637ad3e6209caabb1cd53dd5e, Mon Jul 02 11:02:48 CEST 2012, false, true, true, little endian, , , , Uncompressed, , , , 1280, , , , 1024, , , , RGB, , no absolute unit of measurement, 100.0, 100.0, 8 8 8, 3, , 0.0 255.0 0.0 255.0 0.0 255.0, normal*, ImageMagick 6.4.5 2009-01-22 Q16 OpenMP http://www.imagemagick.org, , , , , , , , , , , , , , , 
http://demo.roda-community.org/roda-core/get/roda:24/F4, CONFLICT, fmt/10, Tagged Image File Format, image/tiff, 3936613, ImageMagick 6.4.5 2009-01-22 Q16 OpenMP http://www.imagemagick.org, Mon Jul 02 11:03:02 CEST 2012, , 124bf23d50f6759857840a6914934674, Mon Jul 02 11:03:02 CEST 2012, false, true, true, little endian, , , , Uncompressed, , , , 1280, , , , 1024, , , , RGB, , no absolute unit of measurement, 100.0, 100.0, 8 8 8, 3, , 0.0 255.0 0.0 255.0 0.0 255.0, normal*, ImageMagick 6.4.5 2009-01-22 Q16 OpenMP http://www.imagemagick.org, , , , , , , , , , , , , , , 
http://demo.roda-community.org/roda-core/get/roda:24/F38, CONFLICT, fmt/10, Tagged Image File Format, image/tiff, 3936613, ImageMagick 6.4.5 2009-01-22 Q16 OpenMP http://www.imagemagick.org, Mon Jul 02 11:02:55 CEST 2012, , b20f0f7dd0b849c567be9839019b0cbd, Mon Jul 02 11:02:55 CEST 2012, false, true, true, little endian, , , , Uncompressed, , , , 1280, , , , 1024, , , , RGB, , no absolute unit of measurement, 100.0, 100.0, 8 8 8, 3, , 0.0 255.0 0.0 255.0 0.0 255.0, normal*, ImageMagick 6.4.5 2009-01-22 Q16 OpenMP http://www.imagemagick.org, , , , , , , , , , , , , , , 
http://demo.roda-community.org/roda-core/get/roda:24/F5, CONFLICT, fmt/10, Tagged Image File Format, image/tiff, 2362725, ImageMagick 6.4.5 2009-01-22 Q16 OpenMP http://www.imagemagick.org, Mon Jul 02 11:03:07 CEST 2012, , 5ee1907b4067c469ac0d92be89a1f85a, Mon Jul 02 11:03:07 CEST 2012, false, true, true, little endian, , , , Uncompressed, , , , 1024, , , , 768, , , , RGB, , no absolute unit of measurement, 100.0, 100.0, 8 8 8, 3, , 0.0 255.0 0.0 255.0 0.0 255.0, normal*, ImageMagick 6.4.5 2009-01-22 Q16 OpenMP http://www.imagemagick.org, , , , , , , , , , , , , , , 
http://demo.roda-community.org/roda-core/get/roda:24/F9, CONFLICT, fmt/10, Tagged Image File Format, image/tiff, 3939357, ImageMagick 6.4.5 2009-01-22 Q16 OpenMP http://www.imagemagick.org, Mon Jul 02 11:03:27 CEST 2012, , 3852a281cf1ebe84d9a847ab957e508e, Mon Jul 02 11:03:27 CEST 2012, false, true, true, little endian, , , , Uncompressed, , , , 1280, , , , 1024, , , , RGB, , no absolute unit of measurement, 100.0, 100.0, 8 8 8, 3, , 0.0 255.0 0.0 255.0 0.0 255.0, normal*, ImageMagick 6.4.5 2009-01-22 Q16 OpenMP http://www.imagemagick.org, , , , , , , , , , , , , , , 
http://demo.roda-community.org/roda-core/get/roda:24/F6, CONFLICT, fmt/10, Tagged Image File Format, image/tiff, 3936613, ImageMagick 6.4.5 2009-01-22 Q16 OpenMP http://www.imagemagick.org, Mon Jul 02 11:03:12 CEST 2012, , fa5a7a32d4f642231fa6fe8d126b325d, Mon Jul 02 11:03:12 CEST 2012, false, true, true, little endian, , , , Uncompressed, , , , 1280, , , , 1024, , , , RGB, , no absolute unit of measurement, 100.0, 100.0, 8 8 8, 3, , 0.0 255.0 0.0 255.0 0.0 255.0, normal*, ImageMagick 6.4.5 2009-01-22 Q16 OpenMP http://www.imagemagick.org, , , , , , , , , , , , , , , 
http://demo.roda-community.org/roda-core/get/roda:24/F8, CONFLICT, fmt/10, Tagged Image File Format, image/tiff, 3936613, ImageMagick 6.4.5 2009-01-22 Q16 OpenMP http://www.imagemagick.org, Mon Jul 02 11:03:23 CEST 2012, , 201d6587a1356c332dd7c6dda41c9c16, Mon Jul 02 11:03:23 CEST 2012, false, true, true, little endian, , , , Uncompressed, , , , 1280, , , , 1024, , , , RGB, , no absolute unit of measurement, 100.0, 100.0, 8 8 8, 3, , 0.0 255.0 0.0 255.0 0.0 255.0, normal*, ImageMagick 6.4.5 2009-01-22 Q16 OpenMP http://www.imagemagick.org, , , , , , , , , , , , , , , 
http://demo.roda-community.org/roda-core/get/roda:24/F7, CONFLICT, fmt/10, Tagged Image File Format, image/tiff, 3936613, ImageMagick 6.4.5 2009-01-22 Q16 OpenMP http://www.imagemagick.org, Mon Jul 02 11:03:17 CEST 2012, , a71a00ed15c17cdb406228b57ee5bcd3, Mon Jul 02 11:03:17 CEST 2012, false, true, true, little endian, , , , Uncompressed, , , , 1280, , , , 1024, , , , RGB, , no absolute unit of measurement, 100.0, 100.0, 8 8 8, 3, , 0.0 255.0 0.0 255.0 0.0 255.0, normal*, ImageMagick 6.4.5 2009-01-22 Q16 OpenMP http://www.imagemagick.org, , , , , , , , , , , , , , , 
http://demo.roda-community.org/roda-core/get/roda:254/file_004, 1, CONFLICT, PDF/A, application/pdf, 33025, OpenOffice.org 3.0/Writer, Mon Jul 02 10:59:53 CEST 2012, Fri Jun 26 13:07:27 CEST 2009, 353dc431d95b055088067179f0e120f6, Mon Jul 02 10:59:53 CEST 2012, true, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
http://demo.roda-community.org/roda-core/get/roda:243/file_1, 1.02, fmt/44, JPEG File Interchange Format, image/jpeg, 81682, , Mon Jul 02 11:00:00 CEST 2012, , f2149b33bd2cc63e37d5c5e9a7eb2e90, Mon Jul 02 11:00:00 CEST 2012, true, true, true, big endian, , , , JPEG (old-style), , , , 558, , , , 335, , , , YCbCr, 1 1, no absolute unit of measurement, 100.0, 100.0, 8 8 8, 3, unknown, , , , , , , , , , , , , , , , , , 
http://demo.roda-community.org/roda-core/get/roda:258/file_1, 1.02, fmt/44, JPEG File Interchange Format, image/jpeg, 81682, , Mon Jul 02 10:59:49 CEST 2012, , f2149b33bd2cc63e37d5c5e9a7eb2e90, Mon Jul 02 10:59:49 CEST 2012, true, true, true, big endian, , , , JPEG (old-style), , , , 558, , , , 335, , , , YCbCr, 1 1, no absolute unit of measurement, 100.0, 100.0, 8 8 8, 3, unknown, , , , , , , , , , , , , , , , , , 
http://demo.roda-community.org/roda-core/get/roda:269/file_1, , , CONFLICT, CONFLICT, 17632, IBM_Lotus_Symphony/3.0$Win32 OpenOffice.org_project/310m11$Build-9399, Mon Jul 02 10:59:42 CEST 2012, , 510a506ddc7da7dc09be37425f2a8717, Mon Jul 02 10:59:42 CEST 2012, true, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
